,Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,link,Latitud,Longitud
2344,CHUBUT,Escalante,KM. 8 - Don Bosco,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-457988982385959,-674314970230436
2345,CHUBUT,Escalante,Rada Tilly,9098,SI,SI,SI,SI,NO,SI,SI,SI,SI,26021050.0,-459368019185633,-675653960236573
2346,CHUBUT,Florentino Ameghino,Camarones,1296,NO,NO,NO,NO,SI,SI,SI,NO,SI,26028010.0,-4479829087317,-657105992934951
2347,CHUBUT,Florentino Ameghino,Garayalde,18,NO,NO,NO,NO,NO,SI,NO,NO,NO,26028020.0,-446795783728661,-666097364550235
2348,CHUBUT,Futaleufú,Aldea Escolar,359,NO,NO,NO,NO,NO,NO,SI,NO,NO,26035010.0,-431198187614025,-715588967458005
2349,CHUBUT,Futaleufú,Corcovado,1820,NO,NO,SI,NO,SI,NO,SI,NO,NO,26035020.0,-435380021657326,-714659616215841
2350,CHUBUT,Futaleufú,Esquel,32343,SI,SI,SI,NO,SI,SI,SI,SI,SI,26035030.0,-429133238858291,-713185116319277
2351,CHUBUT,Futaleufú,Lago Rosario,87,NO,NO,NO,NO,NO,NO,NO,NO,NO,26035040.0,-432500168518714,-713512318442886
2352,CHUBUT,Futaleufú,Los Cipreses,179,NO,NO,NO,NO,SI,NO,NO,NO,NO,26035050.0,-431847146210617,-716413919295155
2353,CHUBUT,Futaleufú,Trevelín,6353,SI,NO,SI,NO,SI,SI,SI,SI,SI,26035060.0,-430908711905976,-714654853699539
2354,CHUBUT,Futaleufú,Villa Futalaufquen,28,NO,NO,NO,NO,SI,NO,SI,NO,NO,26035070.0,-429006375858067,-716061535113717
2355,CHUBUT,Gaiman,28 de Julio,237,NO,NO,NO,SI,SI,NO,NO,SI,SI,26042040.0,-433809771295585,-658386877428492
2356,CHUBUT,Gaiman,Dique Florentino Ameghino,156,NO,NO,NO,NO,NO,NO,SI,NO,NO,26042010.0,-437032847513538,-66479400323535
2357,CHUBUT,Gaiman,Dolavon,2887,NO,NO,SI,SI,SI,NO,SI,NO,SI,26042020.0,-43309297578868,-657087388385691
2358,SANTA FE,San Martín,Wildermuth (Est. Granadero B. Bustos),155,NO,NO,NO,NO,NO,NO,NO,NO,NO,82126180.0,-319469900287545,-614025551450022
2359,CORRIENTES,Bella Vista,Bella Vista,29071,SI,SI,NO,NO,SI,SI,SI,SI,SI,18007010.0,-285076772496551,-5904433283502
2360,CORRIENTES,Berón de Astrada,Berón de Astrada,1411,NO,NO,NO,NO,SI,NO,SI,SI,SI,18014010.0,-275506233626678,-575376245501398
2361,CORRIENTES,Berón de Astrada,Yahapé,462,NO,NO,NO,NO,NO,NO,NO,NO,SI,18014020.0,-273704269216251,-576552249966379
2362,CORRIENTES,Capital,Barrio Esperanza,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-275475,-58785556
2363,CORRIENTES,Capital,Corrientes,346334,SI,SI,SI,SI,SI,SI,SI,SI,SI,18021020.0,-274632821641043,-588392333481757
2364,CORRIENTES,Capital,Laguna Brava,3314,NO,NO,NO,NO,SI,NO,SI,SI,SI,18021030.0,-27492827539732,-587167656641361
2365,CORRIENTES,Capital,Riachuelo,1965,NO,NO,NO,NO,SI,SI,SI,SI,SI,18021040.0,-275811452851025,-587419831223036
2366,CORRIENTES,Capital,San Cayetano,872,NO,NO,NO,NO,SI,NO,NO,NO,NO,18021050.0,-275712103716288,-586958799100026
2367,CORRIENTES,Concepción,Concepción,4022,NO,NO,NO,NO,SI,SI,SI,NO,SI,18028010.0,-283924910085097,-578866807708097
2368,CORRIENTES,Concepción,Santa Rosa,7143,NO,NO,NO,NO,NO,SI,SI,NO,SI,18028020.0,-282674256970164,-581220612497619
2369,CORRIENTES,Concepción,Tabay,1687,NO,NO,NO,NO,SI,SI,SI,NO,SI,18028030.0,-283062678179647,-582862966985736
2370,CORRIENTES,Concepción,Tatacua,731,NO,NO,NO,NO,SI,NO,NO,NO,SI,18028040.0,-283720748439642,-583252896634835
2371,CORRIENTES,Curuzú Cuatiá,Cazadores Correntinos,456,NO,NO,NO,NO,SI,SI,NO,NO,SI,18035010.0,-299787827263917,-583024356720991
2372,CABA,COMUNA 04,BARRACAS,89452,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,-346464135507847,-583842710319828
2373,CHACO,Sargento Cabral,Las Garcitas,3711,NO,NO,NO,NO,SI,SI,SI,SI,SI,22154050.0,-266193460346699,-598042763819042
2374,CHACO,Tapenagá,Charadai,1519,NO,NO,NO,SI,SI,NO,SI,SI,SI,22161010.0,-276553304709616,-598624460245382
2375,CHACO,Tapenagá,Cote Lai,1323,NO,NO,NO,SI,NO,NO,SI,NO,SI,22161020.0,-275303116601138,-595765171513905
2376,CHACO,Tapenagá,Haumonía,77,NO,NO,NO,NO,NO,NO,NO,NO,NO,22161030.0,-275077849029352,-601635277537413
2377,CHACO,Tapenagá,Horquilla,122,NO,NO,NO,NO,NO,NO,NO,NO,NO,22161040.0,-275427589336639,-599578541039413
2378,CHACO,Tapenagá,La Sabana,242,NO,NO,NO,NO,NO,NO,NO,NO,NO,22161050.0,-278738009106984,-59939569589112
2379,CHUBUT,Biedma,Arroyo Verde,59,NO,NO,NO,NO,SI,NO,NO,NO,NO,26007010.0,-420119886969656,-653064500926092
2380,CHUBUT,Río Senguer,Doctor Ricardo Rojas,219,NO,NO,NO,NO,SI,NO,SI,NO,NO,26084040.0,-455870084306305,-710290968422414
2381,CHUBUT,Río Senguer,Facundo,185,NO,NO,NO,NO,SI,SI,NO,NO,NO,26084050.0,-453192710383686,-699721127349678
2382,CHUBUT,Biedma,Puerto Madryn,81315,SI,SI,SI,SI,SI,SI,SI,SI,SI,26007020.0,-427550996783449,-650422298178163
2383,CHUBUT,Biedma,Puerto Pirámide,565,NO,NO,NO,NO,SI,SI,SI,SI,SI,26007030.0,-425736171931039,-642836893467339
2384,CHUBUT,Biedma,Quinta El Mirador,626,NO,NO,NO,NO,NO,SI,NO,SI,SI,26007040.0,-42811590013144,-65051417803805
2385,CHUBUT,Biedma,Reserva Area Protegida El Doradillo,54,NO,NO,NO,NO,NO,SI,NO,NO,NO,26007050.0,-426456158957863,-650647229672572
2386,CHUBUT,Cushamen,Buenos Aires Chico,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,26014010.0,-420687961260085,-712158343137726
2387,CHUBUT,Cushamen,Cholila,1658,NO,NO,SI,NO,SI,NO,SI,SI,SI,26014020.0,-425105313648355,-714351548288659
2388,CHUBUT,Cushamen,Costa del Chubut,56,NO,NO,NO,NO,NO,NO,NO,NO,NO,26014025.0,-426016255836041,-704575737273538
2389,CHUBUT,Cushamen,Cushamen Centro,740,NO,NO,NO,NO,NO,NO,SI,NO,NO,26014030.0,-421766611028137,-706626188429181
2390,CHUBUT,Cushamen,El Hoyo,1477,SI,NO,NO,SI,NO,SI,SI,NO,NO,26014040.0,-420679666637038,-715206708370904
2391,CHUBUT,Cushamen,El Maitén,4011,NO,NO,NO,NO,NO,SI,SI,NO,NO,26014050.0,-420542854358373,-711673153308386
2392,CHUBUT,Cushamen,Epuyén,1038,SI,NO,NO,NO,NO,NO,SI,NO,SI,26014060.0,-422329247123472,-713695066579513
2393,CHUBUT,Cushamen,Fofo Cahuel,67,NO,NO,NO,NO,NO,NO,NO,NO,NO,26014065.0,-423910620005992,-705780784399414
2394,CHUBUT,Cushamen,Gualjaina,1183,NO,NO,NO,NO,SI,NO,SI,NO,NO,26014070.0,-427267578946733,-705354876126711
2395,CHUBUT,Cushamen,Lago Epuyén,392,NO,NO,NO,NO,NO,NO,NO,NO,NO,26014080.0,-422135356830147,-714296625433553
2396,CHUBUT,Cushamen,Lago Puelo,3129,SI,NO,SI,NO,NO,SI,SI,SI,SI,26014090.0,-420672923130861,-715981575625236
2397,JUJUY,Susques,Olaroz Chico,226,NO,NO,NO,SI,NO,SI,SI,NO,NO,38084060.0,-233989910080496,-667829414619282
2398,JUJUY,Susques,Pastos Chicos,104,NO,NO,NO,SI,NO,NO,NO,NO,NO,38084070.0,-237718693292219,-66420983463337
2399,JUJUY,Susques,Puesto Sey,94,NO,NO,NO,SI,NO,NO,NO,NO,NO,38084080.0,-239584550578191,-664953540959523
2400,JUJUY,Susques,San Juan de Quillaqués,72,NO,NO,NO,SI,SI,NO,NO,NO,NO,38084090.0,-231460647975727,-662485374885877
2401,JUJUY,Susques,Susques,1611,NO,NO,NO,SI,SI,SI,SI,NO,SI,38084100.0,-233997525205999,-663674476958012
2402,JUJUY,Tilcara,Colonia San José,274,NO,NO,NO,NO,NO,NO,NO,NO,NO,38094010.0,-234023544678311,-653910451552268
2403,JUJUY,Tilcara,Huacalera,712,NO,NO,NO,SI,NO,NO,NO,NO,NO,38094020.0,-234341642603915,-653513341366081
2404,JUJUY,Tilcara,Juella,200,NO,NO,NO,NO,NO,NO,SI,NO,NO,38094030.0,-235025387170793,-654318962131793
2405,JUJUY,Tilcara,Maimará,3353,NO,NO,NO,SI,SI,SI,SI,NO,SI,38094040.0,-236208130147957,-654078600419067
2406,JUJUY,Tilcara,Tilcara,4691,NO,NO,NO,NO,SI,SI,SI,SI,SI,38094050.0,-235703520143236,-653940793438321
2407,JUJUY,Tilcara,Yacoraite,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-234023544678311,-653910451552268
2408,JUJUY,Tumbaya,Bárcena,139,NO,NO,NO,NO,NO,SI,NO,NO,NO,38098010.0,-239694741938995,-65446477650042
2409,JUJUY,Tumbaya,El Moreno,154,NO,NO,NO,NO,NO,NO,NO,NO,NO,38098020.0,-238418583337461,-658300087469469
2410,JUJUY,Tumbaya,Puerta de Colorados,28,NO,NO,NO,NO,NO,NO,NO,NO,NO,38098025.0,-235613891108623,-6569123062536
2411,JUJUY,Tumbaya,Purmamarca,891,SI,NO,NO,NO,NO,SI,SI,NO,SI,38098030.0,-237409980636707,-655052412332687
2412,JUJUY,Tumbaya,Tumbaya,428,NO,NO,NO,NO,NO,SI,SI,NO,SI,38098040.0,-238523034100617,-65467254667636
2413,JUJUY,Tumbaya,Volcán,1121,SI,NO,NO,NO,NO,SI,SI,NO,SI,38098050.0,-239138726824815,-654630986774907
2414,JUJUY,Valle Grande,Caspalá,225,NO,NO,NO,NO,NO,NO,NO,NO,NO,38105010.0,-233572362927788,-651183997355336
2415,JUJUY,Valle Grande,Pampichuela,130,NO,NO,NO,NO,NO,NO,NO,NO,NO,38105020.0,-235544093778059,-650528072587448
2416,JUJUY,Valle Grande,San Francisco,504,NO,NO,NO,NO,NO,SI,NO,NO,NO,38105030.0,-236174664054774,-649548612286321
2417,JUJUY,Valle Grande,Santa Ana,416,NO,NO,NO,NO,SI,NO,NO,NO,NO,38105040.0,-233576613065649,-649879232445175
2418,JUJUY,Valle Grande,Valle Colorado,146,NO,NO,NO,NO,NO,NO,NO,NO,NO,38105050.0,-234570103207588,-649437440496263
2419,MISIONES,Iguazú,Libertad,5765,SI,NO,NO,NO,NO,NO,SI,SI,SI,54063020.0,-259216713372731,-545821209872029
2420,MISIONES,Iguazú,Puerto Iguazú,41062,SI,SI,NO,SI,SI,NO,SI,SI,SI,54063030.0,-256010431152667,-54576736880982
2421,MISIONES,Iguazú,Villa Cooperativa,55,NO,NO,NO,NO,NO,NO,NO,NO,NO,54063035.0,-25935986701389,-545384663539082
2422,MISIONES,Iguazú,Wanda,13901,SI,NO,NO,SI,SI,NO,SI,SI,SI,54063040.0,-259713257064178,-545610255460819
2423,MISIONES,Leandro N. Alem,Almafuerte,297,NO,NO,NO,NO,NO,SI,NO,NO,SI,54070010.0,-275062138362368,-554018892063726
2424,MISIONES,Leandro N. Alem,Arroyo del Medio,350,NO,NO,NO,NO,NO,SI,NO,NO,SI,54070020.0,-27698002675484,-554064788856063
2425,MISIONES,Leandro N. Alem,Caá - Yarí,122,NO,NO,NO,NO,NO,SI,NO,NO,NO,54070030.0,-274807844367608,-552992348104351
2426,MISIONES,Leandro N. Alem,Cerro Azul,3049,NO,SI,NO,SI,SI,SI,SI,NO,SI,54070040.0,-276310347455951,-554938681670811
2427,MISIONES,Leandro N. Alem,Dos Arroyos,233,NO,NO,NO,SI,NO,NO,SI,NO,SI,54070050.0,-27694171423305,-552587801693628
2428,MISIONES,Leandro N. Alem,Gobernador López,1010,NO,NO,NO,NO,NO,NO,SI,NO,SI,54070060.0,-276615245708492,-552124455595203
2429,MISIONES,Leandro N. Alem,Leandro N. Alem,23339,SI,SI,NO,SI,NO,NO,SI,SI,SI,54070070.0,-27601867604082,-553264659218849
2430,MISIONES,Leandro N. Alem,Olegario V. Andrade,441,NO,NO,NO,NO,NO,SI,NO,NO,NO,54070080.0,-275658220357689,-555017254277441
2431,MISIONES,Leandro N. Alem,Villa Libertad (Municipio Caá Yarí),90,NO,NO,NO,NO,NO,NO,NO,NO,NO,54070090.0,-275583422242545,-553160862221368
2432,MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),918,NO,SI,NO,NO,NO,NO,NO,NO,NO,54070090.0,-275583422242545,-553160862221368
2433,MISIONES,Libertador Grl. San Martín,Capioví,3495,SI,SI,NO,NO,SI,SI,SI,SI,SI,54077010.0,-269292033223206,-550569367980451
2434,MISIONES,Libertador Grl. San Martín,Capioviciño,501,NO,NO,NO,NO,NO,NO,NO,NO,NO,54077015.0,-268795016704132,-550705133852003
2435,CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,34470,SI,NO,NO,SI,SI,SI,SI,SI,SI,18035020.0,-297915233554051,-58049945341682
2436,CORRIENTES,Curuzú Cuatiá,Perugorría,3043,NO,NO,NO,NO,SI,SI,SI,NO,SI,18035030.0,-293404796154785,-586080890462901
2437,CORRIENTES,Empedrado,El Sombrero,707,SI,NO,NO,NO,SI,SI,SI,NO,SI,18042010.0,-277035440870919,-587686060583955
2438,CORRIENTES,Empedrado,Empedrado,9258,SI,SI,NO,NO,SI,SI,SI,SI,SI,18042020.0,-279524556932224,-588074763893306
2439,CORRIENTES,Esquina,Esquina,19081,SI,NO,NO,SI,SI,NO,SI,SI,SI,18049010.0,-300159284150174,-595309812132883
2440,CORRIENTES,Esquina,Pueblo Libertador,932,NO,NO,NO,NO,SI,NO,NO,NO,SI,18049020.0,-302195813152624,-593906028568407
2441,CORRIENTES,General Alvear,Alvear,6732,SI,NO,NO,NO,SI,NO,SI,SI,SI,18056010.0,-290985990956679,-565521631297617
2442,CORRIENTES,General Alvear,Estación Torrent,116,NO,NO,NO,NO,NO,NO,NO,NO,SI,18056020.0,-288266239157245,-56469525963544
2443,CORRIENTES,General Paz,Itá Ibaté,3772,SI,SI,NO,NO,SI,SI,SI,SI,SI,18063010.0,-274250661277127,-573376993601456
2444,CORRIENTES,General Paz,Lomas de Vallejos,358,NO,NO,NO,NO,SI,NO,NO,NO,SI,18063020.0,-277329656323888,-579193852921423
2445,CORRIENTES,General Paz,Nuestra Señora del Rosario de Caá Catí,4738,NO,SI,NO,NO,NO,SI,SI,SI,SI,18063030.0,-27751995828158,-576225136238666
2446,CORRIENTES,General Paz,Palmar Grande,536,NO,NO,NO,NO,SI,SI,NO,NO,NO,18063040.0,-279407694115665,-579009156630285
2447,CABA,COMUNA 11,VILLA GENERAL MITRE,34713,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,-346100289507588,-584689425541216
2448,CHUBUT,Gaiman,Gaiman,4730,SI,NO,SI,SI,SI,NO,SI,SI,SI,26042030.0,-43288807480447,-654924135000744
2449,CHUBUT,Gastre,Blancuntre,82,NO,NO,NO,NO,SI,NO,NO,NO,NO,26049010.0,-425683892291525,-689190916237139
2450,CHUBUT,Gastre,El Escorial,89,NO,NO,NO,NO,SI,NO,NO,NO,NO,26049020.0,-43098070041959,-685596033354947
2451,CHUBUT,Gastre,Gastre,602,NO,NO,NO,NO,NO,SI,SI,NO,SI,26049030.0,-422656204565429,-692210978977662
2452,CHUBUT,Gastre,Lagunita Salada,129,NO,NO,NO,NO,SI,SI,NO,NO,NO,26049040.0,-427167792838299,-691884723935703
2453,CHUBUT,Gastre,Yala Laubat,37,NO,NO,NO,NO,SI,NO,NO,NO,NO,26049050.0,-427671354457615,-68875421794475
2454,CHUBUT,Languiñeo,Aldea Epulef,247,NO,NO,NO,NO,SI,SI,NO,NO,NO,26056010.0,-432341165952859,-697112937770404
2455,CHUBUT,Languiñeo,Carrenleufú,317,NO,NO,NO,NO,SI,NO,SI,NO,NO,26056020.0,-435856885437306,-717009020245021
2456,CHUBUT,Languiñeo,Colan Conhue,262,NO,NO,NO,NO,SI,SI,SI,NO,NO,26056030.0,-432425977048335,-699302181856069
2457,CHUBUT,Languiñeo,Paso del Sapo,472,NO,NO,NO,NO,SI,SI,SI,NO,NO,26056040.0,-427371109950872,-696110020875554
2458,CHUBUT,Languiñeo,Tecka,1237,NO,NO,NO,NO,SI,NO,SI,NO,NO,26056050.0,-434935820815258,-708135608321009
2459,CHUBUT,Mártires,El Mirasol,57,NO,NO,NO,NO,SI,NO,NO,NO,NO,26063010.0,-432852932712541,-677603113819649
2460,CHUBUT,Mártires,Las Plumas,480,NO,NO,NO,NO,SI,NO,SI,NO,NO,26063020.0,-437223979636171,-672869956666141
2461,CHUBUT,Paso de Indios,Cerro Cóndor,67,NO,SI,NO,NO,SI,NO,NO,NO,NO,26070010.0,-434233198653988,-691640923476749
2462,CHUBUT,Paso de Indios,Los Altares,230,NO,NO,NO,NO,SI,NO,NO,NO,NO,26070020.0,-438711929981581,-684301168776514
2463,CHUBUT,Paso de Indios,Paso de Indios,1264,NO,NO,NO,NO,SI,NO,SI,NO,SI,26070030.0,-438663054117658,-690448870902309
2464,CHUBUT,Rawson,Playa Magagna,76,NO,SI,NO,SI,NO,SI,NO,NO,NO,26077010.0,-433821208618862,-650449325683674
2465,CHUBUT,Rawson,Playa Unión,6775,SI,SI,SI,SI,NO,SI,SI,SI,SI,26077020.0,-433219408530217,-650475987350977
2466,CHUBUT,Rawson,Rawson,24616,SI,SI,SI,SI,SI,SI,SI,SI,SI,26077030.0,-433010516778945,-650955202340428
2467,CHUBUT,Rawson,Trelew,97915,SI,SI,SI,SI,SI,SI,SI,SI,SI,26077040.0,-432483538570309,-653103813319694
2468,CHUBUT,Río Senguer,Aldea Apeleg,126,NO,NO,NO,NO,SI,SI,NO,NO,NO,26084010.0,-447052521139583,-708460010136593
2469,CHUBUT,Río Senguer,Aldea Beleiro,176,NO,NO,NO,NO,SI,NO,SI,NO,NO,26084020.0,-455614644681207,-715181726162484
2470,CHUBUT,Río Senguer,Alto Río Senguer,1570,NO,NO,SI,NO,SI,SI,SI,NO,SI,26084030.0,-450476417520383,-708227552077123
2471,MISIONES,San Javier,San Javier,9058,NO,SI,NO,SI,SI,NO,SI,SI,SI,54105040.0,-278653231566702,-551348376530446
2472,MISIONES,San Pedro,Cruce Caballero,408,NO,NO,NO,SI,NO,NO,NO,NO,NO,54112010.0,-265379470287742,-539437324956095
2473,MISIONES,San Pedro,Paraíso,975,NO,NO,NO,SI,NO,SI,NO,NO,NO,54112020.0,-266835663891035,-542050107484876
2474,MISIONES,San Pedro,Piñalito Sur,107,NO,NO,NO,SI,NO,SI,NO,NO,NO,54112030.0,-264160781340411,-538369134466205
2475,MISIONES,San Pedro,San Pedro,10397,NO,SI,NO,SI,NO,SI,SI,SI,SI,54112040.0,-266197903071037,-541146818942839
2476,MISIONES,San Pedro,Tobuna,350,NO,NO,NO,SI,NO,SI,NO,NO,SI,54112050.0,-264664417575785,-538919888142393
2477,NEUQUEN,Aluminé,Aluminé,4591,NO,SI,NO,NO,SI,SI,SI,NO,SI,58007010.0,-392395006622098,-709180131491474
2478,NEUQUEN,Aluminé,Moquehue,270,NO,NO,NO,NO,NO,SI,NO,NO,NO,58007015.0,-389431841513779,-713282934446594
2479,NEUQUEN,Aluminé,Villa Pehuenia,700,SI,NO,NO,NO,SI,SI,SI,NO,SI,58007020.0,-3888385673767,-711721341418285
2480,NEUQUEN,Añelo,Aguada San Roque,135,NO,NO,NO,NO,NO,NO,NO,SI,SI,58014005.0,-379994791767967,-689231103975687
2481,NEUQUEN,Añelo,Añelo,2449,NO,SI,NO,SI,SI,SI,SI,SI,SI,58014010.0,-383514440221419,-687919715586172
2482,NEUQUEN,Añelo,San Patricio del Chañar,6474,NO,SI,NO,SI,SI,SI,SI,SI,SI,58014020.0,-386257824069657,-682986456816821
2483,NEUQUEN,Catan LilL,Las Coloradas,873,NO,NO,SI,NO,SI,SI,SI,NO,NO,58021010.0,-395578638822685,-705932894653763
2484,SANTIAGO DEL ESTERO,Capital,San Pedro,250,NO,NO,NO,NO,NO,SI,NO,NO,NO,86049090.0,-279550739860833,-641078997635937
2485,BUENOS AIRES,Benito Juárez,Tedín Uriburu,157,NO,NO,NO,NO,NO,NO,NO,SI,SI,6084040.0,-373683686253208,-597630391604187
2486,BUENOS AIRES,Benito Juárez,Villa Cacique (Est. Alfredo Fortabat),2689,NO,NO,NO,SI,SI,SI,NO,SI,SI,6084050.0,-376704778893557,-594003533386514
2487,BUENOS AIRES,Berazategui,Berazategui,100855,SI,SI,SI,SI,SI,SI,SI,SI,SI,6091010.0,-347597493264937,-582019645234278
2488,BUENOS AIRES,Berazategui,Berazategui Oeste,87792,SI,SI,NO,SI,NO,NO,SI,SI,SI,6091010.0,-347804201858899,-582415010261207
2489,BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,11695,SI,SI,NO,SI,NO,NO,SI,SI,SI,6091010.0,-348021192214631,-582188212494897
2490,BUENOS AIRES,Berazategui,Centro Agrícola El Pato,7847,SI,SI,NO,SI,NO,SI,SI,SI,SI,6091010.0,-349067557072114,-581966995021239
2491,BUENOS AIRES,Berazategui,Guillermo E. Hudson,49458,SI,SI,SI,SI,NO,NO,SI,SI,SI,6091010.0,-347897594857633,-581439692638183
2492,BUENOS AIRES,Berazategui,Juan María Gutierrez,14868,SI,SI,SI,SI,NO,SI,SI,SI,SI,6091010.0,-348348420760566,-581819061125702
2493,CHUBUT,Río Senguer,Lago Blanco,194,NO,NO,NO,NO,SI,NO,SI,NO,NO,26084060.0,-459468594190828,-712641106643113
2494,BUENOS AIRES,La Costa,Mar de Ajó - San Bernardo,28466,SI,SI,SI,SI,NO,SI,SI,SI,SI,6420020.0,-366874110140403,-566841400639982
2495,BUENOS AIRES,La Costa,San Clemente del Tuyú,12126,SI,SI,SI,SI,NO,SI,SI,SI,SI,6420030.0,-363532388310754,-56723944139417
2496,BUENOS AIRES,La Costa,Santa Teresita - Mar del Tuyú,23581,SI,SI,SI,SI,NO,SI,SI,SI,SI,6420040.0,-365409111808415,-56705867443875
2497,BUENOS AIRES,La Matanza,20 De Junio,1171,SI,SI,SI,NO,NO,NO,SI,SI,SI,6427010.0,-347855336508384,-587171850019077
2498,BUENOS AIRES,La Matanza,Aldo Bonzi,18965,SI,SI,NO,NO,NO,NO,SI,SI,SI,6427010.0,-347141728890679,-585089043765674
2499,BUENOS AIRES,La Matanza,Ciudad Evita,97087,SI,SI,SI,SI,NO,SI,SI,SI,SI,6427010.0,-347245358500775,-585370063768546
2500,BUENOS AIRES,La Matanza,Gonzalez Catán,233988,SI,SI,SI,SI,SI,SI,SI,SI,SI,6427010.0,-347724652485211,-586404861634561
2501,RIO NEGRO,Adolfo Alsina,Bahía Creek,5,NO,NO,NO,NO,NO,NO,NO,NO,NO,62007010.0,-410954235915941,-639092240856567
2502,RIO NEGRO,Adolfo Alsina,El Cóndor,746,NO,NO,NO,NO,NO,SI,SI,SI,SI,62007020.0,-41043074401021,-628212339732456
2503,RIO NEGRO,Adolfo Alsina,El Juncal,83,NO,NO,NO,NO,NO,NO,NO,NO,NO,62007030.0,-408040464324129,-63119258465235
2504,BUENOS AIRES,Ramallo,Ramallo,13319,SI,SI,NO,SI,SI,SI,SI,SI,SI,6665040.0,-334877021169888,-600072209741607
2505,BUENOS AIRES,Ramallo,Villa General Savio (Est. Sánchez),1511,NO,NO,NO,NO,NO,NO,NO,SI,SI,6665050.0,-334352672179447,-601451316522293
2506,BUENOS AIRES,Ramallo,Villa Ramallo,11280,SI,SI,NO,NO,NO,NO,SI,SI,SI,6665060.0,-33502293213764,-600650138035308
2507,BUENOS AIRES,Rauch,Rauch,12705,SI,NO,SI,SI,SI,SI,SI,SI,SI,6672010.0,-367755035485732,-590871114029954
2508,BUENOS AIRES,Rivadavia,América,11685,SI,SI,NO,SI,SI,SI,SI,SI,SI,6679010.0,-354903412429492,-629763759840765
2509,BUENOS AIRES,Rivadavia,Fortín Olavarría,1086,NO,NO,NO,NO,NO,SI,NO,SI,SI,6679020.0,-357048848499519,-630230332752501
2510,BUENOS AIRES,Rivadavia,González Moreno,1610,NO,NO,NO,NO,NO,SI,NO,SI,SI,6679030.0,-355576529256075,-633815800402317
2511,BUENOS AIRES,Rivadavia,Mira Pampa,40,NO,NO,NO,NO,NO,NO,NO,NO,NO,6679040.0,-358703867348478,-633742010687724
2512,BUENOS AIRES,Rivadavia,Roosevelt,239,NO,NO,NO,NO,NO,NO,SI,NO,NO,6679050.0,-358466320155134,-632898118317476
2513,BUENOS AIRES,Rivadavia,San Mauricio,18,NO,NO,NO,NO,NO,NO,NO,NO,NO,6679060.0,-355118022821456,-631882154861262
2514,BUENOS AIRES,Rivadavia,Sansinena,522,NO,NO,NO,NO,NO,SI,SI,NO,SI,6679070.0,-352750295400617,-632135436741919
2515,BUENOS AIRES,Rivadavia,Sundblad,63,NO,NO,NO,NO,NO,NO,NO,NO,NO,6679080.0,-357656416636683,-631386100973601
2516,BUENOS AIRES,Rojas,Barrio Las Margaritas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-341932374145653,-606820264999894
2517,BUENOS AIRES,Rojas,La Beba,37,NO,NO,NO,NO,NO,NO,NO,NO,NO,6686010.0,-341555633544922,-610121421813965
2518,SANTIAGO DEL ESTERO,Capital,Santa María,338,NO,NO,NO,NO,NO,SI,NO,NO,NO,86049100.0,-279635432986366,-641529363950511
2519,BUENOS AIRES,Berazategui,Pereyra,1291,SI,SI,SI,NO,NO,NO,SI,NO,SI,6091010.0,-348471945391094,-581392765205344
2520,BUENOS AIRES,Berazategui,Plátanos,17961,SI,SI,NO,SI,NO,NO,NO,SI,SI,6091010.0,-347674201820877,-581652686003148
2521,BUENOS AIRES,Berazategui,Ranelagh,17183,SI,SI,SI,SI,SI,SI,SI,SI,SI,6091010.0,-347941468501172,-581989815634425
2522,BUENOS AIRES,Berazategui,Villa España,15205,SI,SI,NO,SI,NO,NO,SI,SI,SI,6091010.0,-34776063416904,-582002532983623
2523,BUENOS AIRES,Berisso,Barrio Banco Provincia,0,NO,NO,NO,NO,NO,NO,NO,NO,SI,,-348752589900973,-578550856662877
2524,BUENOS AIRES,Berisso,Barrio El Carmen (Este),0,NO,NO,NO,SI,NO,SI,NO,SI,SI,,-349293102150655,-578853552505795
2525,BUENOS AIRES,Berisso,Barrio Universitario,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-349027528834433,-579270884333304
2526,BUENOS AIRES,Berisso,Berisso,87698,SI,SI,SI,SI,NO,SI,SI,SI,SI,6098010.0,-348746353679645,-578947472316799
2527,BUENOS AIRES,Berisso,Los Talas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-349190209219847,-577909954962894
2528,BUENOS AIRES,Berisso,Villa Arguello,0,NO,NO,NO,SI,NO,SI,NO,SI,SI,,-349053981881099,-579180815078165
2529,BUENOS AIRES,Berisso,Villa Dolores,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-348802085383888,-578663036732616
